Customer Code,Customer Name,Country Name,Employee ,Customer Type
C0189,THIEN SON SHIPPING CO. LTD,,Unassigned,Potential
C1237,THOR MARINE TRADING,SPAIN,Unassigned,Potential
C0190,THU BON TRANSPORT TRADING JOINT STOCK,VIETNAM,Unassigned,Potential
C0191,THUAN LOI PETRO SERVICE TRADING CO LTD,,Unassigned,Potential
C0192,THUAN LOI PETRO TRADING SERVICING CO LTD,VIETNAM,Unassigned,Potential
C1732,TIBA Petrochemical Co DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C0993,Tidewater (India) Pvt. Ltd,INDIA,Unassigned,Potential
C1113,Tidewater Marine International,UNITED ARAB EMIRATES,Unassigned,Potential
C1910,"Tidewater Marine International, Inc.",UNITED ARAB EMIRATES,KUROSH,Potential
V0565,Tinos Marine Services Pte Ltd,,Unassigned,Potential
C0661,TIPCO ASPHALT PCL,THAILAND,OMAR,Potential
C1637,Tirrentia,ITALY,Unassigned,Potential
C0717,TITAN MARITIME LIMITED,GEORGIA,Unassigned,Potential
C1114,TJ Shipping & Logistics,UNITED ARAB EMIRATES,Unassigned,Potential
C0773,TL OFFSHORE SENDIRIAN BERHAD,MALAYSIA,Unassigned,Potential
C1808,TM International Logstics Ltd,,Unassigned,Potential
C0636,TMC SHIPPING CO,INDIA,Unassigned,Potential
C1434,TMK Global AG,SWITZERLAND,Unassigned,Potential
C2017,Tokyo Cement Company (Lanka) Plc,SRI LANKA,Unassigned,Potential
C0732,TOLANI SHIPPING COMPANY LIMITED,INDIA,Unassigned,Potential
C1115,TOMINI SHIPPING,UNITED ARAB EMIRATES,Unassigned,Potential
C1167,TONIMAS NIGERIA LIMITED,NIGERIA,Unassigned,Potential
C2152,Topaz Energy and Marine Company,UNITED ARAB EMIRATES,Unassigned,Potential
C1116,Topaz Energy and Marine Corporate Office,UNITED ARAB EMIRATES,Unassigned,Potential
C1946,Topaz Energy and Marine DMCC,,Unassigned,Potential
C1796,TOPAZ ENERGY AND MARINE LIMITED,UNITED ARAB EMIRATES,Unassigned,Potential
C0194,TOPAZ ENERGY AND MARINE LTD,QATAR,MAAZ AHMED,Potential
C1286,TOPAZ MARINE & ENERGY / NICO MIDDLE EAST,UNITED ARAB EMIRATES,Unassigned,Potential
C1644,Topsail,ARGENTINA,Unassigned,Potential
C1401,Torbulk Limited,UNITED KINGDOM,Unassigned,Potential
C1525,Torm,DENMARK,Unassigned,Potential
C0769,TORM A/S,DENMARK,Unassigned,Potential
C1362,Total,TURKEY,Unassigned,Potential
TOYOTA,TOYOTA,,Unassigned,Potential
V0541,TRADE CHOICE INTERNATIONAL LIMITED,,Unassigned,Potential
C1117,Trade Line LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C022500,TRADE LINK ENTERPRISE,,Unassigned,Potential
V0736,TRADE VISION MIDDLE EAST FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C1448,Tradebe / Ecoimsa,SWITZERLAND,Unassigned,Potential
C0503,TRADEX SHIPPING,INDIA,Unassigned,Potential
C1428,Tradhol Internacional,SPAIN,Unassigned,Potential
C0687,TRAFIGURA MARITIME LOGISTICS,SINGAPORE,WILL ZHANG,Potential
C2556,TRAMMO SARL,FRANCE,VALERIO,Potential
C2149,Transbulk International Shipping Agency,,Unassigned,Potential
C1809,TRANSBULK INTERNATIONAL SHIPPING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0197,TRANSBULK SHIPPING CORPORATION LIMITED,BANGLADESH,Unassigned,Potential
C2269,TRANSBUNKER,,SATNAM,Potential
C0198,TRANSCEND MARINE PTE LTD,SINGAPORE,Unassigned,Potential
C1240,TRANSCOMA,SPAIN,Unassigned,Potential
C0902,TRANSCOR,BANGLADESH,SATNAM,Potential
C0785,TRANSCOR ENERGY N.V,,SATNAM,Potential
C1585,Transfennica,FINLAND,Unassigned,Potential
C1118,Transfert FZCO,UNITED ARAB EMIRATES,Unassigned,Potential
C1259,TRANSGLOBE DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C1753,Transgulf Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C1119,Transgulf Shipping Services Company,UNITED ARAB EMIRATES,Unassigned,Potential
C2667,Transmed Shipping Limited,GREECE,STELLA,Potential
C1619,Transmediterranea,SPAIN,Unassigned,Potential
C0199,TRANSNAV SHIPPING PTE LTD,SINGAPORE,MAAZ AHMED,Potential
C1120,"Transocean - Africa, Middle-East and Asia",UNITED ARAB EMIRATES,Unassigned,Potential
C1121,Transocean - Dubai,UNITED ARAB EMIRATES,Unassigned,Potential
C0819,TRANSOCEAN OIL PTE LTD,,SATNAM,Potential
C2314,Transoilbunker,,Unassigned,Potential
C1677,Transoptimal group,TURKEY,Unassigned,Potential
C022607,TRANS-SERVICE MARITIME AGENCY LTD,RUSSIAN FEDERATION,Unassigned,Potential
C022614,TRANSSHIP BULK,EUROPEAN UNION,Unassigned,Potential
C0714,TRANSWORLD BULK CARRIERS (INDIA) PRIVATE LIMITED,SINGAPORE,Unassigned,Potential
C1226,TRANSWORLD FEEDERS FZCO (TRANSWORLD GROUP),UNITED ARAB EMIRATES,Unassigned,Potential
C0200,TREFOIL TRADING B.V.,NETHERLANDS,Unassigned,Potential
C1234,TRELCO MARINE,QATAR,Unassigned,Potential
C1122,Trelco Marine Services Co WLL,UNITED ARAB EMIRATES,Unassigned,Potential
C1724,Tri Star Transport LLC (UAE),UNITED ARAB EMIRATES,Unassigned,Potential
C0201,TRIDONAWATI MARITIME PTE LTD,INDONESIA,Unassigned,Potential
C1797,Trimex International FZE,,Unassigned,Potential
C0915,Trinitas Ship Management Pvt. Ltd,INDIA,Unassigned,Potential
C2520,TRIOMPHE SHIPPING PTE LTD,SINGAPORE,VALERIO,Potential
C1948,TRISTAR Group of Companies,UNITED ARAB EMIRATES,Unassigned,Potential
C1123,TRISTAR TRANSPORT LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2239,TRITON,,SATNAM,Potential
C2717,Tropic Oil,,Unassigned,Potential
C0596,TROPICAL SHIPPING & TRADING CO PTE LTD,INDONESIA,Unassigned,Potential
C1125,Tropicana Trading DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C0202,TRUNG DUNG SHIPPING CO. LTD,VIETNAM,Unassigned,Potential
C0433,TRUONG PHAT LOC SHIPPING TRADING JOINT STOCK COMPANY,VIETNAM,Unassigned,Potential
C0435,TRUONG PHAT SEA TRANSPORT TRADING INVESTMENT JSC,VIETNAM,Unassigned,Potential
C0545,TSAKOS SHIPPING AND TRADING S.A.,GEORGIA,Unassigned,Potential
C1500,Tufton,CYPRUS,Unassigned,Potential
C2070,TUNE CHEMICAL TANKERS B.V.,NETHERLANDS,Unassigned,Potential
C0654,TUNE CHEMICAL TANKERS BV,NETHERLANDS,Unassigned,Potential
C1678,Turon Line,TURKEY,Unassigned,Potential
C2320,Tusalogix (Pty) Ltd,SOUTH AFRICA,Unassigned,Potential
C1692,TYLOS SHIPPING AND MARINE SERVICES W.L.L/ BIN SANAD HOLDINGS,BAHRAIN,Unassigned,Potential
C1698,UCO Marine Co. W.L.L.,BAHRAIN,Unassigned,Potential
C0480,UDYA SHIPPING PVT LTD - INDIA,INDIA,Unassigned,Potential
C1382,Ugland,UNITED KINGDOM,Unassigned,Potential
C0375,UGLAND BULK TRANSPORT AS,NORWAY,Unassigned,Potential
ULTRABULK A/S,ULTRABULK A/S,,Unassigned,Potential
C0327,ULTRABULK SHIPPING A/S,DENMARK,Unassigned,Potential
C1641,Ultranav,CHILE,Unassigned,Potential
C1244,Ultratech Cement,SRI LANKA,Unassigned,Potential
C0354,ULUSOY DENIZYOLLARI ISLETMECILIGI A.S.,TURKEY,MAAZ AHMED,Potential
C2646,UNERCO PETROL URUNLERI DENIZCILIK VE TICARET A.S.,,Unassigned,Potential
C2400,UNEX,,Unassigned,Potential
UNIBROS,UNIBROS,,Unassigned,Potential
C0275,UNICORN MARMARA PTE LTD,AFRICA,MAAZ AHMED,Potential
C0716,UNICORN SHIPPING,INDIA,Unassigned,Potential
C2272,UNIOIL SUPPLY A/S,,Unassigned,Potential
C2545,UNION COMMERCIAL SERVICES LIMITED,UNITED KINGDOM,VALERIO,Potential
C0597,UNION MARINE MANAGEMENT SERVICES PTE LTD,SINGAPORE,KAREN,Potential
C1488,Union Maritime,UNITED KINGDOM,Unassigned,Potential
C0598,UNISON MARINE CORP,,Unassigned,Potential
C0526,UNITAS SCHIFFAHRTSGES MBH & COMPANY KG,GERMANY,Unassigned,Potential
C1126,United Africa Feeder Line LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1199,UNITED ARAB CHEMICAL CARRIERS,UNITED ARAB EMIRATES,Unassigned,Potential
C1128,United Arab Shipping Co.,UNITED ARAB EMIRATES,Unassigned,Potential
C1200,UNITED ARAB SHIPPING COMPANY,UNITED ARAB EMIRATES,Unassigned,Potential
C0299,UNITED ARAB SHIPPING COMPANY (S.A.G.) (UASC),UNITED ARAB EMIRATES,MAAZ AHMED,Potential
C2507,United Bunkers,,Unassigned,Potential
C2854,UNITED GREASE AND LUBRICANTS LIMITED,BANGLADESH,JAIRAJ,Potential
C1768,United Gulf Shipping Co,UNITED ARAB EMIRATES,Unassigned,Potential
C2500,United Maritime Logistics (Switzerland) SA,SWITZERLAND,VALERIO,Potential
C0491,UNITED OCEAN ENTERPRISE LIMITED,JAPAN,WILL ZHANG,Potential
C0346,UNITED SHIPPERS LIMITED,INDIA,Unassigned,Potential
C1129,United Trading Limited,UNITED ARAB EMIRATES,Unassigned,Potential
C0208,UNITED WAY SHIPPING LTD,MALAYSIA,Unassigned,Potential
C0711,UNIVERSAL SHIP MANAGEMENT CO,SINGAPORE,WILL ZHANG,Potential
C2122,Unlu Denizcilik San. Tic. A.S. /EMSAN DENIZCILIK SAN.TIC.AS,TURKEY,ARZU,Potential
C0761,URBAN HOLDINGS SA,GEORGIA,Unassigned,Potential
C1285,USL SHIPPING DMCEST,UNITED ARAB EMIRATES,Unassigned,Potential
C1601,Utkilen,NORWAY,Unassigned,Potential
C022616,V Marine Fuels BV,,SATNAM,Potential
C2007,V Ships Ltd,INDIA,Unassigned,Potential
C1180,VAARIN MARINE SERVICES LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1555,Vale International SA,BRAZIL,Unassigned,Potential
C1130,Valencia DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C1290,VALENTINE MARITIME,UNITED ARAB EMIRATES,Unassigned,Potential
C1131,Valentine Maritime (Gulf) LLC,UNITED ARAB EMIRATES,MALEK,Potential
C022615,Valero Energy Ltd,,SATNAM,Potential
C0210,VALLIANZ OFFSHORE MARINE PTE LTD,SINGAPORE,VAISHNAV,Potential
C2851,VALVOLINE PTE LTD,SINGAPORE,JAIRAJ,Potential
C1132,Van Oord Gulf FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C0319,VAN OORD INDIA PRIVATE LIMITED,INDIA,Unassigned,Potential
C0484,VARUN SHIPPING CO LTD,INDIA,Unassigned,Potential
C1812,VASCO GLOBAL MARITIME LLC,,Unassigned,Potential
C1293,VECTOR MARINE DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C1329,VEESHAM SHIPPING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1258,VEGA SHIPPING DMCCO,UNITED ARAB EMIRATES,Unassigned,Potential
C1133,Vega Ships Management Services (Dmcco),UNITED ARAB EMIRATES,Unassigned,Potential
C1134,Vela International Marine Company,UNITED ARAB EMIRATES,Unassigned,Potential
C1951,Vela International Marine Ltd.,UNITED ARAB EMIRATES,KUROSH,Potential
C2193,Vento Group,TURKEY,ARZU,Potential
C2123,Vento Shipping Ltd.,TURKEY,Unassigned,Potential
C2406,Ventrin,,Unassigned,Potential
C2077,Ventrin Petroleum Company Ltd,,SATNAM,Potential
C1612,Veritas tankers,NORWAY,Unassigned,Potential
C0212,VERMONT UM BUNKERING PTE LTD,SINGAPORE,Unassigned,Potential
C1566,VF Tanker,RUSSIAN FEDERATION,Unassigned,Potential
C1408,Victoria Maritime Trading,BULGARIA,Unassigned,Potential
C1459,Victoria Oceanway Ltd,GEORGIA,Unassigned,Potential
C2337,VICTORY,,Unassigned,Potential
C1597,Viken shipping,NORWAY,Unassigned,Potential
C1589,Viking Lines,FINLAND,Unassigned,Potential
C1613,Viking supply ships,NORWAY,Unassigned,Potential
C0852,VILMA OIL,,SATNAM,Potential
C2183,VIMA MANAGEMENT SRL,ITALY,Unassigned,Potential
C0219,VINALINES CONTAINER SHIPPING COMPANY,VIETNAM,Unassigned,Potential
C0220,VINCENTE INVESTMENTS INC,VIETNAM,Unassigned,Potential
C1135,Vision Petro Services L.L.C.,UNITED ARAB EMIRATES,Unassigned,Potential
VISSAI,VISSAI,,Unassigned,Potential
C022626,Vitaco Saigon Co Ltd,VIETNAM,Unassigned,Potential
C0221,VITAL VENTURES LTD,,Unassigned,Potential
C1513,Vitol,UNITED KINGDOM,Unassigned,Potential
C2381,Vivo energy,,Unassigned,Potential
C0599,VLK TRADERS PTE LTD,,Unassigned,Potential
C1289,VM MARINE INTERNATIONAL,UNITED ARAB EMIRATES,Unassigned,Potential
C1136,VM Marine International Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C1304,VOGAS FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C2162,Vortex Offshore,UNITED ARAB EMIRATES,Unassigned,Potential
C0502,VR MARITIME SERVICES PVT.LTD,INDIA,Unassigned,Potential
C1445,Vroon,NETHERLANDS,Unassigned,Potential
C1137,V-Ships (Dubai),UNITED ARAB EMIRATES,Unassigned,Potential
C1204,WADI AL NEED SHIPPING & FORWARDING LLC / GULF PROMOTRADE,UNITED ARAB EMIRATES,Unassigned,Potential
C1358,Wagenborg Shipping,NETHERLANDS,Unassigned,Potential
C0870,WAH FU,,SATNAM,Potential
C1495,Wakes Fleet,UNITED KINGDOM,Unassigned,Potential
C022624,Wall Mark,,SATNAM,Potential
C1604,Wallenius,NORWAY,Unassigned,Potential
C1954,Warm Seas,UNITED ARAB EMIRATES,Unassigned,Potential
C0690,WARM SEAS DEVELOPMENT & TRADING COMPANY L.L.C.,UNITED ARAB EMIRATES,KUROSH,Potential
C2841,WAY CHEMICALS & SERVICES PTE LTD,SINGAPORE,JAIRAJ,Potential
C1310,WAYNERIDGE OFFSHORE INC,UNITED ARAB EMIRATES,Unassigned,Potential
C1138,Wayneridge Offshore Incorporated  LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0285,WELSPUN MAXSTEEL LIMITED,INDIA,Unassigned,Potential
C2158,Wesal Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C0572,WESAL SHIPPING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1139,Wesal Shipping LLC.,UNITED ARAB EMIRATES,Unassigned,Potential
C1159,WEST AFRICAN FENDERS NIGERIA LIMITED,NIGERIA,Unassigned,Potential
C1968,West Asia Maritime Ltd,INDIA,Unassigned,Potential
V0586,WESTBUNKER MARINE FUELS CO.,,Unassigned,Potential
C1696,Western Coast Dredging W.L.L,BAHRAIN,Unassigned,Potential
C1140,WesternGeco Saudi Arabia Ltd.,UNITED ARAB EMIRATES,Unassigned,Potential
V0601,Whales Shipping Line LLC,,Unassigned,Potential
C1141,White Line Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C1803,White Line Shipping & Cargo LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1725,White Line Shipping & Cargo LLC (UAE),UNITED ARAB EMIRATES,Unassigned,Potential
C1193,WHITE SEA SHIP & SUPPLY,UNITED ARAB EMIRATES,Unassigned,Potential
C1142,White Sea Shipping & Supply Company LLC -,UNITED ARAB EMIRATES,Unassigned,Potential
V0664,"White Whale Shipping Agency Co., Ltd.",CHINA,Unassigned,Potential
C1747,Whitesea Shipping & Supply,UNITED ARAB EMIRATES,Unassigned,Potential
C1389,Whitetaker Tankers,UNITED KINGDOM,Unassigned,Potential
C1354,Wijnne Barend,NETHERLANDS,Unassigned,Potential
C1350,Wilson,NORWAY,Unassigned,Potential
C1143,Win On Shipping Dmc Est.,UNITED ARAB EMIRATES,Unassigned,Potential
V0472,WINDROSE MARINE SA,,Unassigned,Potential
C2441,Windrose Marine SA,GEORGIA,STELLA,Potential
C0600,WINNING ALLIANCE PTE LTD / WINNING INTERNATIONAL GROUP,,Unassigned,Potential
C2398,"WINSON SHIPPING (TAIWAN) CO., LTD.",TAIWAN,Unassigned,Potential
C0601,WINSTAR SHIPPING PTE LTD,,Unassigned,Potential
C2256,WIRANA,SINGAPORE,Unassigned,Potential
C2366,WIRED BUNKERS,,Unassigned,Potential
C0602,"WISDOM MARINE LINES Co., Ltd",TAIWAN,Unassigned,Potential
C0241,"WIZ GLS CO.,LTD","KOREA, REPUBLIC OF",Unassigned,Potential
C0367,WOMAR STAINLESS POOL,SINGAPORE,WILL ZHANG,Potential
C2690,WONDER STAR TRADING LLC,UNITED ARAB EMIRATES,MALEK,Potential
C2767,WOODFIELDS ENERGY RESOURCES LTD,GHANA,OMAR,Potential
C0679,WOODSTREET INCORPORATED,HONG KONG,Unassigned,Potential
C0252,"WOOIL MARINE CO.,LTD","KOREA, REPUBLIC OF",Unassigned,Potential
C0322,"WOOLIM SHIPPING CO.,LTD","KOREA, REPUBLIC OF",HYUKMIN,Potential
C0243,"WOOMIN SHIPPING CO.,LTD","KOREA, REPUBLIC OF",Unassigned,Potential
C0238,"WOORI SHIPPING CO.,LTD","KOREA, REPUBLIC OF",Unassigned,Potential
C1144,Woqod Marine Services,UNITED ARAB EMIRATES,Unassigned,Potential
C1263,WORK BOAT INTERNATIONAL DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C2130,World Bunker Supplies,MALTA,Unassigned,Potential
C1264,WORLD TRADE HALL CO FZCO,UNITED ARAB EMIRATES,Unassigned,Potential
C2283,"World Way Shipping Agency and Chartering Co., Ltd",TAIWAN,Unassigned,Potential
C2522,WORLDTRANS MARINE (HONG KONG) CO. C/O ACHIEVE MANAGEMENT LTD,TAIWAN,VALERIO,Potential
WORLDWAY,WORLDWAY,,Unassigned,Potential
C0603,WORLDWIDE BULK SHIPPING PTE LTD,,Unassigned,Potential
C1145,Wrist Middle East (UAE) LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1361,Wvanderzwan,NETHERLANDS,Unassigned,Potential
C1146,Xcoal Asia FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C0658,XEBEC SHIPPING,TURKEY,MAAZ AHMED,Potential
C2539,XIAMEN QIYUAN SHIPPING CO. LTD,CHINA,CHONG HAN,Potential
C1531,XO shipping,DENMARK,Unassigned,Potential
C0836,X-PRESS FEEDERS,UNITED ARAB EMIRATES,MAAZ AHMED,Potential
C1147,Yacht International Co. LCC,UNITED ARAB EMIRATES,Unassigned,Potential
C1787,Yacht International Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C2218,YAĞCI Denizcilik Tic. Ltd. Şti.,TURKEY,Unassigned,Potential
C2124,Yagci Denizcilik ve Ticaret Ltd.Sti.,TURKEY,Unassigned,Potential
C0641,YANGTZE JEWEL PTE LTD,SINGAPORE,WILL ZHANG,Potential
C1438,Yara,SWITZERLAND,Unassigned,Potential
C0326,YEMEN LNG CO LTD,"YEMEN, REBUBLIC OF",MAAZ AHMED,Potential
C0604,YENG TONG CONSTRUCTION PTE LTD,,Unassigned,Potential
C0605,YEW CHOON PTE LTD,,Unassigned,Potential
C1679,YILDIRIM Group,TURKEY,Unassigned,Potential
C1680,Yilmar,TURKEY,Unassigned,Potential
C2195,YMN TANKER MANAGEMENT S.A.,TURKEY,ARZU,Potential
C2125,YMN Tanker Marine Management INC.,TURKEY,Unassigned,Potential
C1700,Zaf Marine Co. W.L.L.,BAHRAIN,Unassigned,Potential
C1233,ZAKHER MARINE INTERNATIONAL INC,UNITED ARAB EMIRATES,Unassigned,Potential
C1148,Zakher Marine International Inc.,UNITED ARAB EMIRATES,Unassigned,Potential
C1957,Zaki Al-Zair Marine Services Est.,UNITED ARAB EMIRATES,Unassigned,Potential
C1149,Zambezi Shipping Agency,UNITED ARAB EMIRATES,Unassigned,Potential
C1150,Zamil Offshore Services,UNITED ARAB EMIRATES,Unassigned,Potential
C0505,ZEN SHIPPING & PORTS INDIA PRIVATE LIMITED,INDIA,RAKESH,Potential
C2774,"Zhejiang Seaport International Trading Co., Ltd",,Unassigned,Potential
C2160,Zim Integrated,UNITED ARAB EMIRATES,Unassigned,Potential
